,count_bindings_in_miRNA,exactMatchRatio,pair_state_No,mFE,head_minus3_TemplateNucleotide_percentage,hairpin_count,stem_length,distanceToloop,percentage_PairedInMiRNA,headUnstableLength,pair_state_Yes,tail_plus2_A_percentage,head_minus2_TemplateNucleotide_percentage,binding_count,tail_plus1_A_percentage,armType_loop,tail_plus3_A_percentage,tail_plus5_TemplateNucleotide_percentage,tail_plus1_TemplateNucleotide_percentage,interiorLoopCount,head_minus1_TemplateNucleotide_percentage,index,clusterName,chrom,start,end,miRNA,sample,annotation,precursor
16835,18,0.436363636364,1,-39.8,0.0,1,27,1,0.9,1,0,0.0,0.0,27,1.0,0,0.0,0.0,0.7,4,1.0,16835,mapped_mirna_SRR553574:miRCluster_1596_23:chr18:35904834_35904856-,18,35904834,35904856,True,SRR553574,Hsa-Mir-187_3p,Hsa-Mir-187
15122,16,0.116236162362,1,-35.4,0.0,1,33,7,0.8,1,0,0.96218487395,0.0,33,0.151162790698,0,0.48,0.0,0.280334728033,8,0.326492537313,15122,mapped_mirna_SRR372648:miRCluster_1240_25:chr5:55170703_55170727-,5,55170703,55170727,True,SRR372648,Hsa-Mir-34-P3b_5p,Hsa-Mir-34-P3b
20490,18,0.783783783784,1,-48.0,0.0,1,34,3,0.82,0,0,0.4,0.0,34,0.0,0,1.0,0.0,0.88,3,0.0,20490,mapped_mirna_SRR837839:miRCluster_3312_23:chr9:20716120_20716142+,9,20716120,20716142,True,SRR837839,Hsa-Mir-491_5p,Hsa-Mir-491
10468,15,0.911967545639,0,-41.4,0.0,1,29,4,0.68,0,1,0.583333333333,0.0,29,0.773913043478,0,0.162162162162,0.0,0.974376114082,4,0.0,10468,mapped_mirna_SRR2174513:miRCluster_1731_26:chr7:129770445_129770470-,7,129770445,129770470,True,SRR2174513,Hsa-Mir-96-P2_5p,Hsa-Mir-96-P2
14818,18,0.8,1,-54.3,0.0,1,33,4,0.9,0,0,0.0,0.0,33,0.0,0,0.0,0.0,1.0,4,0.0,14818,mapped_mirna_SRR372648:miRCluster_191_21:chr1:3560710_3560730-,1,3560710,3560730,True,SRR372648,Hsa-Mir-551-P1_3p,Hsa-Mir-551-P1
16320,19,0.904605565954,0,-41.1,0.0,1,34,7,0.9,1,1,0.969387755102,0.0,34,0.0,0,0.634328358209,0.0,0.982784583452,5,0.0,16320,mapped_mirna_SRR384894:miRCluster_564_23:chr11:122099808_122099830-,11,122099808,122099830,True,SRR384894,Hsa-Mir-10-P3d_5p,Hsa-Mir-10-P3d
18788,17,0.838496240602,0,-41.3,0.0,1,31,1,0.81,2,1,0.672413793103,0.777777777778,31,0.70223325062,0,0.888888888889,0.0,0.901007123557,4,0.75,18788,mapped_mirna_SRR567637:miRCluster_1603_26:chr19:53697582_53697607+,19,53697582,53697607,True,SRR567637,Hsa-Mir-430-P44_3p*,Hsa-Mir-430-P44
1104,19,0.714058017214,1,-41.8,0.0,1,31,4,0.83,0,0,0.804347826087,0.0,31,0.128342245989,0,0.0,0.0,0.894050991501,5,0.0,1104,mapped_mirna_ERR038425:miRCluster_733_25:chrX:45747032_45747056-,X,45747032,45747056,True,ERR038425,Hsa-Mir-221-P1a_3p,Hsa-Mir-221-P1a
16687,18,0.903519916299,0,-34.3,0.0,1,31,8,0.78,0,1,0.265486725664,0.0,31,0.948275862069,0,0.0,0.0,0.961904761905,5,0.0,16687,mapped_mirna_SRR553574:miRCluster_29_24:chr1:40757300_40757323+,1,40757300,40757323,True,SRR553574,Hsa-Mir-30-P2d_5p,Hsa-Mir-30-P2d
1628,16,0.8,1,-34.8,0.0,1,31,5,0.8,0,0,0.0,0.0,31,0.0,0,0.0,0.0,1.0,7,0.0,1628,mapped_mirna_ERR409900:miRCluster_1497_22:chr9:128392634_128392655+,9,128392634,128392655,True,ERR409900,Hsa-Mir-219-P2_3p_co,Hsa-Mir-219-P2_co
15242,16,0.183561643836,1,-27.0,0.0,1,28,4,0.84,0,0,1.0,0.0,28,0.0,0,1.0,0.899470899471,1.0,6,0.0,15242,mapped_mirna_SRR372648:miRCluster_3961_23:chrX:134170084_134170106-,X,134170084,134170106,True,SRR372648,Hsa-Mir-17-P2c_5p,Hsa-Mir-17-P2c
15926,19,0.805369127517,1,-38.0,0.0,1,33,10,0.86,1,0,0.642857142857,0.0,33,0.0,0,0.0,0.0,0.947129419397,3,1.0,15926,mapped_mirna_SRR372650:miRCluster_4206_25:chrX:134169682_134169706-,X,134169682,134169706,True,SRR372650,Hsa-Mir-19-P2c_3p,Hsa-Mir-19-P2c
18771,18,0.389380530973,1,-45.2,0.0,1,34,7,0.9,2,0,0.695652173913,1.0,34,0.645833333333,0,0.0,0.0,0.492063492063,5,0.976,18771,mapped_mirna_SRR567637:miRCluster_1582_23:chr19:53675763_53675785+,19,53675763,53675785,True,SRR567637,Hsa-Mir-430-P25_3p,Hsa-Mir-430-P25
21747,17,0.867579908676,1,-29.7,0.0,1,32,5,0.81,1,0,1.0,0.0,32,1.0,0,0.0,0.0,0.418181818182,7,1.0,21747,mapped_mirna_SRR837842:miRCluster_5172_23:chr14:101047948_101047970+,14,101047948,101047970,True,SRR837842,Hsa-Mir-154-P27_3p,Hsa-Mir-154-P27
1183,18,0.882352941176,1,-36.9,0.0,1,33,2,0.9,0,0,1.0,0.0,33,0.0,0,0.0,0.0,1.0,2,0.0,1183,mapped_mirna_ERR409900:miRCluster_92_21:chr1:162342561_162342581+,1,162342561,162342581,True,ERR409900,Hsa-Mir-556_5p,Hsa-Mir-556
10299,20,0.184210526316,1,-36.0,0.0,1,34,3,0.95,1,0,0.272727272727,0.0,34,0.0,0,0.0,0.0,0.916666666667,4,1.0,10299,mapped_mirna_SRR2174513:miRCluster_3062_21:chr15:45433098_45433118+,15,45433098,45433118,True,SRR2174513,Hsa-Mir-147-v2_3p,Hsa-Mir-147
2381,20,0.965811965812,1,-49.0,1.0,1,33,0,0.95,3,0,0.0,1.0,33,1.0,0,0.0,0.0,0.5,4,1.0,2381,mapped_mirna_ERR852097:miRCluster_676_24:chr17:81125924_81125947-,17,81125924,81125947,True,ERR852097,Hsa-Mir-338-P2_5p*,Hsa-Mir-338-P2
21762,19,0.908602150538,0,-34.9,0.0,1,31,2,0.9,1,1,0.0,0.0,31,1.0,0,0.0,0.0,0.943661971831,3,1.0,21762,mapped_mirna_SRR837842:miRCluster_5193_23:chr14:101065640_101065662+,14,101065640,101065662,True,SRR837842,Hsa-Mir-154-P5_3p_co,Hsa-Mir-154-P5_co
6047,14,0.515050167224,0,-40.5,0.0,1,32,7,0.7,1,1,0.5,0.0,32,0.63358778626,0,0.711267605634,0.681818181818,0.8453364817,5,1.0,6047,mapped_mirna_SRR1291269:miRCluster_1229_23:chr19:51692656_51692678+,19,51692656,51692678,True,SRR1291269,Hsa-Mir-10-P2b_3p*,Hsa-Mir-10-P2b
15648,17,0.833333333333,1,-33.9,0.0,1,32,4,0.81,0,0,0.0,0.0,32,0.0,0,0.0,0.0,1.0,4,0.0,15648,mapped_mirna_SRR372650:miRCluster_3046_22:chr14:101042991_101043012+,14,101042991,101043012,True,SRR372650,Hsa-Mir-154-P28a_5p*,Hsa-Mir-154-P28a
23735,18,0.727272727273,1,-47.2,0.0,1,31,1,0.78,0,0,0.0,0.0,31,1.0,0,0.0,0.0,0.5,5,0.0,23735,mapped_mirna_SRR944034:miRCluster_1467_24:chr22:46091059_46091082+,22,46091059,46091082,True,SRR944034,Hsa-Mir-3619_5p,Hsa-Mir-3619
3723,18,0.602791765073,0,-43.2,0.0,1,31,6,0.82,3,1,0.0109514508929,0.25,31,0.0,0,0.353510895884,0.0,0.0642857142857,5,0.78125,3723,mapped_mirna_ERR973611:miRCluster_3927_26:chr15:31065093_31065118-,15,31065093,31065118,True,ERR973611,Hsa-Mir-204-P1_5p,Hsa-Mir-204-P1
18577,19,0.898673100121,1,-44.5,0.0,1,33,2,0.9,0,0,1.0,0.0,33,0.357142857143,0,0.625,0.0,0.952782462057,6,0.0,18577,mapped_mirna_SRR567637:miRCluster_1050_23:chr11:72615102_72615124-,11,72615102,72615124,True,SRR567637,Hsa-Mir-139_5p,Hsa-Mir-139
533,19,0.704485305565,1,-36.9,0.228571428571,1,29,2,0.95,4,0,0.0,0.711809317443,29,0.409374609911,0,0.192334769172,0.0264578833693,0.966933381764,5,0.989092059902,533,mapped_mirna_ERR038420:miRCluster_543_27:chr11:64891199_64891225-,11,64891199,64891225,True,ERR038420,Hsa-Mir-192-P2_5p,Hsa-Mir-192-P2
19972,17,0.815789473684,1,-28.9,0.0,1,27,2,0.85,0,0,0.0,0.0,27,0.0,0,0.357142857143,0.0,1.0,6,0.0,19972,mapped_mirna_SRR837475:miRCluster_192_22:chr9:95086064_95086085+,9,95086064,95086085,True,SRR837475,Hsa-Mir-24-P2_3p,Hsa-Mir-24-P2
8210,17,0.813747228381,1,-42.2,0.0,1,33,5,0.81,0,0,1.0,0.0,33,0.0,0,0.0,0.0,0.883076923077,6,0.0,8210,mapped_mirna_SRR1635908:miRCluster_3161_22:chr14:23388637_23388658-,14,23388637,23388658,True,SRR1635908,Hsa-Mir-208-P2_5p*,Hsa-Mir-208-P2
4899,16,0.249134948097,1,-45.6,0.0,1,35,7,0.8,1,0,0.0213903743316,0.0,35,0.0,0,0.0,0.0,0.0,7,1.0,4899,mapped_mirna_ERR973613:miRCluster_1536_21:chr6:52148988_52149008+,6,52148988,52149008,True,ERR973613,Hsa-Mir-133-P2-v1_3p,Hsa-Mir-133-P2
